"","seqid","source","type","start","end","score","strand","phase","attributes","ID"
"7553","chr09","SGD","gene",107553,114683,NA,"-",NA,"ID=YIL129C;Name=YIL129C;gene=TAO3;Alias=TAO3,PAG1;Ontology_term=GO:0003674,GO:0000131,GO:0007114,GO:0000902,GO:0043332,GO:0005933,GO:0005739,GO:0000903;Note=Protein%20involved%20in%20cell%20morphogenesis%20and%20proliferation%2C%20associated%20with%20protein%20kinase%20Cbk1p%3B%20mutants%20activate%20OCH1%20transcription;dbxref=SGD:S000001391;orf_classification=Verified","YIL129C"
"7555","chr09","SGD","gene",115252,118350,NA,"+",NA,"ID=YIL128W;Name=YIL128W;gene=MET18;Alias=MET18,MMS19;Ontology_term=GO:0003702,GO:0006289,GO:0005654,GO:0006366,GO:0006555,GO:0000723,GO:0005634,GO:0006281,GO:0006974;Note=DNA%20repair%20and%20TFIIH%20regulator%2C%20required%20for%20both%20nucleotide%20excision%20repair%20(NER)%20and%20RNA%20polymerase%20II%20(RNAP%20II)%20transcription%3B%20involved%20in%20telomere%20maintenance;dbxref=SGD:S000001390;orf_classification=Verified","YIL128W"
"7557","chr09","SGD","gene",118470,119090,NA,"-",NA,"ID=YIL127C;Name=YIL127C;Ontology_term=GO:0003674,GO:0005730,GO:0042254;Note=Putative%20protein%20of%20unknown%20function%3B%20green%20fluorescent%20protein%20(GFP)-fusion%20protein%20localizes%20to%20the%20nucleolus;dbxref=SGD:S000001389;orf_classification=Uncharacterized","YIL127C"
"7559","chr09","SGD","gene",119438,123517,NA,"+",NA,"ID=YIL126W;Name=YIL126W;gene=STH1;Alias=STH1,NPS1;Ontology_term=GO:0007126,GO:0016887,GO:0006302,GO:0008094,GO:0043044,GO:0016586,GO:0031055,GO:0007059,GO:0007010,GO:0006368,GO:0004386,GO:0000086,GO:0045449,GO:0000166,GO:0003676,GO:0003677,GO:0005524,GO:0005634,GO:0006350,GO:0006355,GO:0007049,GO:0016568,GO:0016787;Note=ATPase%20component%20of%20the%20RSC%20chromatin%20remodeling%20complex%3B%20required%20for%20expression%20of%20early%20meiotic%20genes%3B%20essential%20helicase-related%20protein%20homologous%20to%20Snf2p;dbxref=SGD:S000001388;orf_classification=Verified","YIL126W"
"7561","chr09","SGD","gene",124135,127179,NA,"+",NA,"ID=YIL125W;Name=YIL125W;gene=KGD1;Alias=KGD1,OGD1;Ontology_term=GO:0005759,GO:0004591,GO:0006099,GO:0006103,GO:0042645,GO:0009353,GO:0005739,GO:0006096,GO:0008152,GO:0016491,GO:0016624,GO:0030976;Note=Component%20of%20the%20mitochondrial%20alpha-ketoglutarate%20dehydrogenase%20complex%2C%20which%20catalyzes%20a%20key%20step%20in%20the%20tricarboxylic%20acid%20(TCA)%20cycle%2C%20the%20oxidative%20decarboxylation%20of%20alpha-ketoglutarate%20to%20form%20succinyl-CoA;dbxref=SGD:S000001387;orf_classification=Verified","YIL125W"
"7563","chr09","SGD","gene",127650,128543,NA,"+",NA,"ID=YIL124W;Name=YIL124W;gene=AYR1;Alias=AYR1;Ontology_term=GO:0000140,GO:0005783,GO:0006654,GO:0005811,GO:0005739,GO:0005737,GO:0005741,GO:0008152,GO:0016491;Note=NADPH-dependent%201-acyl%20dihydroxyacetone%20phosphate%20reductase%20found%20in%20lipid%20particles%2C%20ER%2C%20and%20mitochondrial%20outer%20membrane%3B%20involved%20in%20phosphatidic%20acid%20biosynthesis%3B%20required%20for%20spore%20germination%3B%20capable%20of%20metabolizing%20steroid%20hormones;dbxref=SGD:S000001386;orf_classification=Verified","YIL124W"
"7565","chr09","SGD","gene",129108,131027,NA,"+",NA,"ID=YIL123W;Name=YIL123W;gene=SIM1;Alias=SIM1;Ontology_term=GO:0000226,GO:0003674,GO:0009277;Note=Protein%20of%20the%20SUN%20family%20(Sim1p%2C%20Uth1p%2C%20Nca3p%2C%20Sun4p)%20that%20may%20participate%20in%20DNA%20replication%2C%20promoter%20contains%20SCB%20regulation%20box%20at%20-300%20bp%20indicating%20that%20expression%20may%20be%20cell%20cycle-regulated;dbxref=SGD:S000001385;orf_classification=Verified","YIL123W"
"7568","chr09","SGD","gene",132056,133111,NA,"+",NA,"ID=YIL122W;Name=YIL122W;gene=POG1;Alias=POG1;Ontology_term=GO:0005634,GO:0000321,GO:0003704,GO:0000083;Note=Putative%20transcriptional%20activator%20that%20promotes%20recovery%20from%20pheromone%20induced%20arrest%3B%20inhibits%20both%20alpha-factor%20induced%20G1%20arrest%20and%20repression%20of%20CLN1%20and%20CLN2%20via%20SCB%2FMCB%20promoter%20elements%3B%20potential%20Cdc28p%20substrate%3B%20SBF%20regulated;dbxref=SGD:S000001384;orf_classification=Verified","YIL122W"
"7570","chr09","SGD","gene",133690,135318,NA,"+",NA,"ID=YIL121W;Name=YIL121W;gene=QDR2;Alias=QDR2;Ontology_term=GO:0005887,GO:0015559,GO:0006855,GO:0010107,GO:0005215,GO:0006810,GO:0016020,GO:0016021;Note=Multidrug%20transporter%20of%20the%20major%20facilitator%20superfamily%2C%20required%20for%20resistance%20to%20quinidine%2C%20barban%2C%20cisplatin%2C%20and%20bleomycin%3B%20may%20have%20a%20role%20in%20potassium%20uptake;dbxref=SGD:S000001383;orf_classification=Verified","YIL121W"
"7572","chr09","SGD","gene",135863,137554,NA,"+",NA,"ID=YIL120W;Name=YIL120W;gene=QDR1;Alias=QDR1;Ontology_term=GO:0006855,GO:0015239,GO:0005886,GO:0005887,GO:0015559,GO:0005215,GO:0006810,GO:0016020,GO:0016021;Note=Multidrug%20transporter%20of%20the%20major%20facilitator%20superfamily%2C%20required%20for%20resistance%20to%20quinidine%2C%20ketoconazole%2C%20fluconazole%2C%20and%20barban;dbxref=SGD:S000001382;orf_classification=Verified","YIL120W"
"7575","chr09","SGD","gene",138100,139323,NA,"-",NA,"ID=YIL119C;Name=YIL119C;gene=RPI1;Alias=RPI1;Ontology_term=GO:0005083,GO:0007265,GO:0009228,GO:0005634,GO:0003677;Note=Putative%20transcriptional%20regulator%3B%20overexpression%20suppresses%20the%20heat%20shock%20sensitivity%20of%20wild-type%20RAS2%20overexpression%20and%20also%20suppresses%20the%20cell%20lysis%20defect%20of%20an%20mpk1%20mutation;dbxref=SGD:S000001381;orf_classification=Verified","YIL119C"
"7577","chr09","SGD","gene",141198,141893,NA,"+",NA,"ID=YIL118W;Name=YIL118W;gene=RHO3;Alias=RHO3;Ontology_term=GO:0004871,GO:0006887,GO:0007264,GO:0005622,GO:0007015,GO:0003924,GO:0030010,GO:0000166,GO:0005525,GO:0016020;Note=Non-essential%20small%20GTPase%20of%20the%20Rho%2FRac%20subfamily%20of%20Ras-like%20proteins%20involved%20in%20the%20establishment%20of%20cell%20polarity%3B%20GTPase%20activity%20positively%20regulated%20by%20the%20GTPase%20activating%20protein%20(GAP)%20Rgd1p;dbxref=SGD:S000001380;orf_classification=Verified","YIL118W"
"7579","chr09","SGD","gene",142059,143015,NA,"-",NA,"ID=YIL117C;Name=YIL117C;gene=PRM5;Alias=PRM5;Ontology_term=GO:0003674,GO:0016021,GO:0000747,GO:0019236,GO:0016020;Note=Pheromone-regulated%20protein%2C%20predicted%20to%20have%201%20transmembrane%20segment%3B%20induced%20during%20cell%20integrity%20signaling;dbxref=SGD:S000001379;orf_classification=Verified","YIL117C"
"7582","chr09","SGD","gene",144374,145531,NA,"+",NA,"ID=YIL116W;Name=YIL116W;gene=HIS5;Alias=HIS5;Ontology_term=GO:0000105,GO:0004400,GO:0005622,GO:0003824,GO:0008152,GO:0008483,GO:0008652,GO:0009058,GO:0016740,GO:0016769,GO:0030170;Note=Histidinol-phosphate%20aminotransferase%2C%20catalyzes%20the%20seventh%20step%20in%20histidine%20biosynthesis%3B%20responsive%20to%20general%20control%20of%20amino%20acid%20biosynthesis%3B%20mutations%20cause%20histidine%20auxotrophy%20and%20sensitivity%20to%20Cu%2C%20Co%2C%20and%20Ni%20salts;dbxref=SGD:S000001378;orf_classification=Verified","YIL116W"
"7584","chr09","SGD","gene",145714,146085,NA,"+",NA,"ID=YIL115W-A;Name=YIL115W-A;Ontology_term=GO:0008150,GO:0003674,GO:0005575;Note=Dubious%20open%20reading%20frame%20unlikely%20to%20encode%20a%20protein%2C%20based%20on%20available%20experimental%20and%20comparative%20sequence%20data%3B%20overlaps%20the%20verified%20gene%20NUP159%2FYIL115C;dbxref=SGD:S000028795;orf_classification=Dubious","YIL115W-A"
"7586","chr09","SGD","gene",145773,150155,NA,"-",NA,"ID=YIL115C;Name=YIL115C;gene=NUP159;Alias=NUP159,RAT7,NUP158;Ontology_term=GO:0005198,GO:0006406,GO:0006999,GO:0000054,GO:0006407,GO:0005643,GO:0005634,GO:0006605,GO:0006810,GO:0015031,GO:0051028;Note=Nucleoporin%2C%20subunit%20of%20the%20nuclear%20pore%20complex%20that%20is%20found%20exclusively%20on%20the%20cytoplasmic%20side%2C%20forms%20a%20subcomplex%20with%20Nup82p%20and%20Nsp1p%2C%20required%20for%20mRNA%20export;dbxref=SGD:S000001377;orf_classification=Verified","YIL115C"
"7588","chr09","SGD","gene",150589,151434,NA,"-",NA,"ID=YIL114C;Name=YIL114C;gene=POR2;Alias=POR2,YVDAC2;Ontology_term=GO:0005739,GO:0008308,GO:0006811,GO:0005741,GO:0006810,GO:0006820,GO:0015288,GO:0016020,GO:0016021,GO:0019867;Note=Putative%20mitochondrial%20porin%20(voltage-dependent%20anion%20channel)%2C%20related%20to%20Por1p%20but%20not%20required%20for%20mitochondrial%20membrane%20permeability%20or%20mitochondrial%20osmotic%20stability;dbxref=SGD:S000001376;orf_classification=Verified","YIL114C"
"7590","chr09","SGD","gene",152005,152634,NA,"+",NA,"ID=YIL113W;Name=YIL113W;gene=SDP1;Alias=SDP1;Ontology_term=GO:0033550,GO:0005634,GO:0005737,GO:0000196,GO:0004721,GO:0004725,GO:0006470,GO:0008138,GO:0016311,GO:0016787,GO:0016791;Note=Stress-inducible%20dual-specificity%20MAP%20kinase%20phosphatase%2C%20negatively%20regulates%20Slt2p%20MAP%20kinase%20by%20direct%20dephosphorylation%2C%20diffuse%20localization%20under%20normal%20conditions%20shifts%20to%20punctate%20localization%20after%20heat%20shock;dbxref=SGD:S000001375;orf_classification=Verified","YIL113W"
"7592","chr09","SGD","gene",153041,156292,NA,"+",NA,"ID=YIL112W;Name=YIL112W;gene=HOS4;Alias=HOS4;Ontology_term=GO:0045835,GO:0016575,GO:0017136,GO:0045129,GO:0000118;Note=Subunit%20of%20the%20Set3%20complex%2C%20which%20is%20a%20meiotic-specific%20repressor%20of%20sporulation%20specific%20genes%20that%20contains%20deacetylase%20activity%3B%20potential%20Cdc28p%20substrate;dbxref=SGD:S000001374;orf_classification=Verified","YIL112W"
"7594","chr09","SGD","gene",156668,157211,NA,"+",NA,"ID=YIL111W;Name=YIL111W;gene=COX5B;Alias=COX5B;Ontology_term=GO:0005751,GO:0006123,GO:0004129,GO:0005739,GO:0006118,GO:0016020,GO:0016491;Note=Subunit%20Vb%20of%20cytochrome%20c%20oxidase%2C%20which%20is%20the%20terminal%20member%20of%20the%20mitochondrial%20inner%20membrane%20electron%20transport%20chain%3B%20predominantly%20expressed%20during%20anaerobic%20growth%20while%20its%20isoform%20Va%20(Cox5Ap)%20is%20expressed%20during%20aerobic%20growth;dbxref=SGD:S000001373;orf_classification=Verified","YIL111W"
"7598","chr09","SGD","gene",157491,158624,NA,"+",NA,"ID=YIL110W;Name=YIL110W;gene=MNI1;Alias=MNI1;Ontology_term=GO:0005737,GO:0005634,GO:0008757,GO:0042493;Note=Putative%20S-adenosylmethionine-dependent%20methyltransferase%20of%20the%20seven%20beta-strand%20family%3B%20deletion%20mutant%20exhibits%20a%20weak%20vacuolar%20protein%20sorting%20defect%2C%20enhanced%20resistance%20to%20caspofungin%2C%20and%20is%20synthetically%20lethal%20with%20MEN%20mutants;dbxref=SGD:S000001372;orf_classification=Uncharacterized","YIL110W"
"7600","chr09","SGD","gene",158831,161611,NA,"-",NA,"ID=YIL109C;Name=YIL109C;gene=SEC24;Alias=SEC24,ANU1;Ontology_term=GO:0030127,GO:0006888,GO:0006914,GO:0005515,GO:0005783,GO:0006810,GO:0006886,GO:0008270,GO:0015031,GO:0046872;Note=Component%20of%20the%20Sec23p-Sec24p%20heterodimeric%20complex%20of%20the%20COPII%20vesicle%20coat%3B%20involved%20in%20ER%20to%20Golgi%20transport%2C%20cargo%20selection%20and%20autophagy%3B%20required%20for%20the%20binding%20of%20the%20Sec13%20complex%20to%20ER%20membranes%3B%20homologous%20to%20Lst1p%20and%20Lss1p;dbxref=SGD:S000001371;orf_classification=Verified","YIL109C"
"7602","chr09","SGD","gene",162333,164423,NA,"+",NA,"ID=YIL108W;Name=YIL108W;Ontology_term=GO:0005737,GO:0008150,GO:0003674,GO:0006508,GO:0008233,GO:0008237,GO:0008270,GO:0016787,GO:0046872;Note=Putative%20metalloprotease;dbxref=SGD:S000001370;orf_classification=Uncharacterized","YIL108W"
"7604","chr09","SGD","gene",164724,167207,NA,"-",NA,"ID=YIL107C;Name=YIL107C;gene=PFK26;Alias=PFK26;Ontology_term=GO:0003873,GO:0006003,GO:0006110,GO:0005737,GO:0000166,GO:0003824,GO:0005524,GO:0016301,GO:0016740;Note=6-phosphofructo-2-kinase%2C%20inhibited%20by%20phosphoenolpyruvate%20and%20sn-glycerol%203-phosphate%2C%20has%20negligible%20fructose-2%2C6-bisphosphatase%20activity%2C%20transcriptional%20regulation%20involves%20protein%20kinase%20A;dbxref=SGD:S000001369;orf_classification=Verified","YIL107C"
"7606","chr09","SGD","gene",167861,168890,NA,"+",NA,"ID=YIL106W;Name=YIL106W;gene=MOB1;Alias=MOB1;Ontology_term=GO:0019207,GO:0006468,GO:0007096,GO:0005935,GO:0005816,GO:0005634,GO:0007049,GO:0046872,GO:0051301;Note=Component%20of%20the%20mitotic%20exit%20network%3B%20associates%20with%20and%20is%20required%20for%20the%20activation%20and%20Cdc15p-dependent%20phosphorylation%20of%20the%20Dbf2p%20kinase%3B%20required%20for%20cytokinesis%20and%20cell%20separation%3B%20component%20of%20the%20CCR4%20transcriptional%20complex;dbxref=SGD:S000001368;orf_classification=Verified","YIL106W"
"7610","chr09","SGD","gene",169027,171087,NA,"-",NA,"ID=YIL105C;Name=YIL105C;gene=SLM1;Alias=SLM1,LIT2;Ontology_term=GO:0005739,GO:0005886,GO:0035091,GO:0030036,GO:0045011,GO:0001558,GO:0030950,GO:0031932,GO:0005737,GO:0031929,GO:0016020;Note=Phosphoinositide%20PI4%2C5P(2)%20binding%20protein%2C%20forms%20a%20complex%20with%20Slm2p%3B%20acts%20downstream%20of%20Mss4p%20in%20a%20pathway%20regulating%20actin%20cytoskeleton%20organization%20in%20response%20to%20stress%3B%20subunit%20of%20and%20phosphorylated%20by%20the%20TORC2%20complex;dbxref=SGD:S000001367;orf_classification=Verified","YIL105C"
"7612","chr09","SGD","gene",169110,169250,NA,"+",NA,"ID=YIL105W-A;Name=YIL105W-A;Ontology_term=GO:0008150,GO:0003674,GO:0005575;Note=Dubious%20open%20reading%20frame%3B%20completely%20overlaps%20the%20verified%20gene%20SLM1%3B%20identified%20by%20gene-trapping%2C%20microarray-based%20expression%20analysis%2C%20and%20genome-wide%20homology%20searching;dbxref=SGD:S000028657;orf_classification=Dubious","YIL105W-A"
"7614","chr09","SGD","gene",171428,172951,NA,"-",NA,"ID=YIL104C;Name=YIL104C;gene=SHQ1;Alias=SHQ1;Ontology_term=GO:0016074,GO:0005654,GO:0003674,GO:0005634;Note=Essential%20nuclear%20protein%2C%20required%20for%20accumulation%20of%20box%20H%2FACA%20snoRNAs%20and%20for%20rRNA%20processing%3B%20interacts%20with%20Naf1p;dbxref=SGD:S000001366;orf_classification=Verified","YIL104C"
"7616","chr09","SGD","gene",173197,174474,NA,"+",NA,"ID=YIL103W;Name=YIL103W;gene=DPH1;Alias=DPH1,KIF48;Ontology_term=GO:0003674,GO:0005737,GO:0017183;Note=Protein%20required%2C%20along%20with%20Dph2p%2C%20Kti11p%2C%20Jjj3p%2C%20and%20Dph5p%2C%20for%20synthesis%20of%20diphthamide%2C%20which%20is%20a%20modified%20histidine%20residue%20of%20translation%20elongation%20factor%202%20(Eft1p%20or%20Eft2p)%3B%20may%20act%20in%20a%20complex%20with%20Dph2p%20and%20Kti11p;dbxref=SGD:S000001365;orf_classification=Verified","YIL103W"
"7618","chr09","SGD","gene",174811,175038,NA,"-",NA,"ID=YIL102C-A;Name=YIL102C-A;Ontology_term=GO:0008150,GO:0003674,GO:0005575,GO:0016020,GO:0016021;Note=Putative%20protein%20of%20unknown%20function%2C%20identified%20based%20on%20comparisons%20of%20the%20genome%20sequences%20of%20six%20Saccharomyces%20species;dbxref=SGD:S000113587;orf_classification=Uncharacterized","YIL102C-A"
"7620","chr09","SGD","gene",176028,176333,NA,"-",NA,"ID=YIL102C;Name=YIL102C;Ontology_term=GO:0003674,GO:0008150,GO:0005575;Note=Putative%20protein%20of%20unknown%20function;dbxref=SGD:S000001364;orf_classification=Uncharacterized","YIL102C"
"7625","chr09","SGD","gene",176753,178696,NA,"-",NA,"ID=YIL101C;Name=YIL101C;gene=XBP1;Alias=XBP1;Ontology_term=GO:0005634,GO:0003700,GO:0006950,GO:0003677,GO:0006350,GO:0006355;Note=Transcriptional%20repressor%20that%20binds%20to%20promoter%20sequences%20of%20the%20cyclin%20genes%2C%20CYS3%2C%20and%20SMF2%3B%20expression%20is%20induced%20by%20stress%20or%20starvation%20during%20mitosis%2C%20and%20late%20in%20meiosis%3B%20member%20of%20the%20Swi4p%2FMbp1p%20family%3B%20potential%20Cdc28p%20substrate;dbxref=SGD:S000001363;orf_classification=Verified","YIL101C"
"7627","chr09","SGD","gene",178789,179127,NA,"-",NA,"ID=YIL100C-A;Name=YIL100C-A;Ontology_term=GO:0008150,GO:0003674,GO:0005575;Note=Dubious%20open%20reading%20frame%20unlikely%20to%20encode%20a%20functional%20protein%2C%20based%20on%20available%20experimental%20and%20comparative%20sequence%20data;dbxref=SGD:S000028794;orf_classification=Dubious","YIL100C-A"
"7629","chr09","SGD","gene",178819,179172,NA,"+",NA,"ID=YIL100W;Name=YIL100W;Ontology_term=GO:0003674,GO:0008150,GO:0005575;Note=Dubious%20open%20reading%20frame%20unlikely%20to%20encode%20a%20protein%2C%20based%20on%20available%20experimental%20and%20comparative%20sequence%20data%3B%20completely%20overlaps%20the%20dubious%20ORF%20YIL100C-A;dbxref=SGD:S000001362;orf_classification=Dubious","YIL100W"
"7631","chr09","SGD","gene",179450,181099,NA,"+",NA,"ID=YIL099W;Name=YIL099W;gene=SGA1;Alias=SGA1;Ontology_term=GO:0004339,GO:0000324,GO:0030437,GO:0005980,GO:0000272,GO:0003824,GO:0005975,GO:0005976,GO:0008152,GO:0016787,GO:0016798,GO:0030435;Note=Intracellular%20sporulation-specific%20glucoamylase%20involved%20in%20glycogen%20degradation%3B%20induced%20during%20starvation%20of%20a%2Fa%20diploids%20late%20in%20sporulation%2C%20but%20dispensable%20for%20sporulation;dbxref=SGD:S000001361;orf_classification=Verified","YIL099W"
"7633","chr09","SGD","gene",181218,181685,NA,"-",NA,"ID=YIL098C;Name=YIL098C;gene=FMC1;Alias=FMC1;Ontology_term=GO:0003674,GO:0005739,GO:0043461,GO:0042493;Note=Mitochondrial%20matrix%20protein%2C%20required%20for%20assembly%20or%20stability%20at%20high%20temperature%20of%20the%20F1%20sector%20of%20mitochondrial%20F1F0%20ATP%20synthase%3B%20null%20mutant%20temperature%20sensitive%20growth%20on%20glycerol%20is%20suppressed%20by%20multicopy%20expression%20of%20Odc1p;dbxref=SGD:S000001360;orf_classification=Verified","YIL098C"
"7635","chr09","SGD","gene",181873,183423,NA,"+",NA,"ID=YIL097W;Name=YIL097W;gene=FYV10;Alias=FYV10,GID9;Ontology_term=GO:0003674,GO:0045721,GO:0005737,GO:0005634;Note=Protein%20of%20unknown%20function%2C%20required%20for%20survival%20upon%20exposure%20to%20K1%20killer%20toxin%3B%20involved%20in%20proteasome-dependent%20catabolite%20inactivation%20of%20fructose-1%2C6-bisphosphatase%3B%20contains%20CTLH%20domain;dbxref=SGD:S000001359;orf_classification=Verified","YIL097W"
"7637","chr09","SGD","gene",183563,184573,NA,"-",NA,"ID=YIL096C;Name=YIL096C;Ontology_term=GO:0003674,GO:0005730,GO:0005634,GO:0042254;Note=Putative%20protein%20of%20unknown%20function%3B%20associates%20with%20precursors%20of%20the%2060S%20ribosomal%20subunit;dbxref=SGD:S000001358;orf_classification=Uncharacterized","YIL096C"
"7642","chr09","SGD","gene",185383,187815,NA,"+",NA,"ID=YIL095W;Name=YIL095W;gene=PRK1;Alias=PRK1,PAK1;Ontology_term=GO:0004674,GO:0006468,GO:0007015,GO:0000147,GO:0000910,GO:0030479,GO:0030100,GO:0000166,GO:0004672,GO:0005524,GO:0016301,GO:0016740;Note=Protein%20serine%2Fthreonine%20kinase%3B%20regulates%20the%20organization%20and%20function%20of%20the%20actin%20cytoskeleton%20through%20the%20phosphorylation%20of%20the%20Pan1p-Sla1p-End3p%20protein%20complex;dbxref=SGD:S000001357;orf_classification=Verified","YIL095W"
"7644","chr09","SGD","gene",187963,189078,NA,"-",NA,"ID=YIL094C;Name=YIL094C;gene=LYS12;Alias=LYS12,LYS11,LYS10;Ontology_term=GO:0005739,GO:0009085,GO:0047046,GO:0008152,GO:0008652,GO:0016491,GO:0016616;Note=Homo-isocitrate%20dehydrogenase%2C%20an%20NAD-linked%20mitochondrial%20enzyme%20required%20for%20the%20fourth%20step%20in%20the%20biosynthesis%20of%20lysine%2C%20in%20which%20homo-isocitrate%20is%20oxidatively%20decarboxylated%20to%20alpha-ketoadipate;dbxref=SGD:S000001356;orf_classification=Verified","YIL094C"
"7646","chr09","SGD","gene",189436,190230,NA,"-",NA,"ID=YIL093C;Name=YIL093C;gene=RSM25;Alias=RSM25;Ontology_term=GO:0006412,GO:0003735,GO:0005763,GO:0005739,GO:0030529;Note=Mitochondrial%20ribosomal%20protein%20of%20the%20small%20subunit;dbxref=SGD:S000001355;orf_classification=Verified","YIL093C"
"7648","chr09","SGD","gene",190512,192413,NA,"+",NA,"ID=YIL092W;Name=YIL092W;Ontology_term=GO:0003674,GO:0008150,GO:0005737,GO:0005634,GO:0016020,GO:0016021;Note=Putative%20protein%20of%20unknown%20function%3B%20green%20fluorescent%20protein%20(GFP)-fusion%20protein%20localizes%20to%20the%20cytoplasm%20and%20to%20the%20nucleus;dbxref=SGD:S000001354;orf_classification=Uncharacterized","YIL092W"
"7650","chr09","SGD","gene",192476,194641,NA,"-",NA,"ID=YIL091C;Name=YIL091C;Ontology_term=GO:0008150,GO:0003724,GO:0005634,GO:0005730;Note=Protein%20required%20for%20cell%20viability;dbxref=SGD:S000001353;orf_classification=Uncharacterized","YIL091C"
"7652","chr09","SGD","gene",195041,196516,NA,"+",NA,"ID=YIL090W;Name=YIL090W;gene=ICE2;Alias=ICE2;Ontology_term=GO:0005783,GO:0003674,GO:0007029,GO:0016020,GO:0016021;Note=Integral%20ER%20membrane%20protein%20with%20type-III%20transmembrane%20domains%3B%20mutations%20cause%20defects%20in%20cortical%20ER%20morphology%20in%20both%20the%20mother%20and%20daughter%20cells;dbxref=SGD:S000001352;orf_classification=Verified","YIL090W"
